placement,match_id,augment0,augment1,augment2,Set8_Ace,Set8_Admin,Set8_Aegis,Set8_AnimaSquad,Set8_Arsenal,Set8_Brawler,Set8_Channeler,Set8_Civilian,Set8_Corrupted,Set8_Deadeye,Set8_Defender,Set8_Duelist,Set8_ExoPrime,Set8_Forecaster,Set8_GenAE,Set8_Hacker,Set8_Heart,Set8_Mascot,Set8_OxForce,Set8_Prankster,Set8_Recon,Set8_Renegade,Set8_SpaceCorps,Set8_StarGuardian,Set8_Supers,Set8_Threat,Set8_UndergroundThe,TFT8_Alistar,TFT8_Alistar_item0,TFT8_Alistar_item1,TFT8_Alistar_item2,TFT8_Annie,TFT8_Annie_item0,TFT8_Annie_item1,TFT8_Annie_item2,TFT8_Aphelios,TFT8_Aphelios_item0,TFT8_Aphelios_item1,TFT8_Aphelios_item2,TFT8_Ashe,TFT8_Ashe_item0,TFT8_Ashe_item1,TFT8_Ashe_item2,TFT8_AurelionSol,TFT8_AurelionSol_item0,TFT8_AurelionSol_item1,TFT8_AurelionSol_item2,TFT8_BelVeth,TFT8_BelVeth_item0,TFT8_BelVeth_item1,TFT8_BelVeth_item2,TFT8_Blitzcrank,TFT8_Blitzcrank_item0,TFT8_Blitzcrank_item1,TFT8_Blitzcrank_item2,TFT8_Camille,TFT8_Camille_item0,TFT8_Camille_item1,TFT8_Camille_item2,TFT8_Chogath,TFT8_Chogath_item0,TFT8_Chogath_item1,TFT8_Chogath_item2,TFT8_Draven,TFT8_Draven_item0,TFT8_Draven_item1,TFT8_Draven_item2,TFT8_Ekko,TFT8_Ekko_item0,TFT8_Ekko_item1,TFT8_Ekko_item2,TFT8_Ezreal,TFT8_Ezreal_item0,TFT8_Ezreal_item1,TFT8_Ezreal_item2,TFT8_Fiddlesticks,TFT8_Fiddlesticks_item0,TFT8_Fiddlesticks_item1,TFT8_Fiddlesticks_item2,TFT8_Fiora,TFT8_Fiora_item0,TFT8_Fiora_item1,TFT8_Fiora_item2,TFT8_Galio,TFT8_Galio_item0,TFT8_Galio_item1,TFT8_Galio_item2,TFT8_Gangplank,TFT8_Gangplank_item0,TFT8_Gangplank_item1,TFT8_Gangplank_item2,TFT8_Janna,TFT8_Janna_item0,TFT8_Janna_item1,TFT8_Janna_item2,TFT8_Jax,TFT8_Jax_item0,TFT8_Jax_item1,TFT8_Jax_item2,TFT8_Jinx,TFT8_Jinx_item0,TFT8_Jinx_item1,TFT8_Jinx_item2,TFT8_Kaisa,TFT8_Kaisa_item0,TFT8_Kaisa_item1,TFT8_Kaisa_item2,TFT8_Kayle,TFT8_Kayle_item0,TFT8_Kayle_item1,TFT8_Kayle_item2,TFT8_Leblanc,TFT8_Leblanc_item0,TFT8_Leblanc_item1,TFT8_Leblanc_item2,TFT8_LeeSin,TFT8_LeeSin_item0,TFT8_LeeSin_item1,TFT8_LeeSin_item2,TFT8_Leona,TFT8_Leona_item0,TFT8_Leona_item1,TFT8_Leona_item2,TFT8_Lulu,TFT8_Lulu_item0,TFT8_Lulu_item1,TFT8_Lulu_item2,TFT8_Lux,TFT8_Lux_item0,TFT8_Lux_item1,TFT8_Lux_item2,TFT8_Malphite,TFT8_Malphite_item0,TFT8_Malphite_item1,TFT8_Malphite_item2,TFT8_MissFortune,TFT8_MissFortune_item0,TFT8_MissFortune_item1,TFT8_MissFortune_item2,TFT8_Mordekaiser,TFT8_Mordekaiser_item0,TFT8_Mordekaiser_item1,TFT8_Mordekaiser_item2,TFT8_Nasus,TFT8_Nasus_item0,TFT8_Nasus_item1,TFT8_Nasus_item2,TFT8_Nilah,TFT8_Nilah_item0,TFT8_Nilah_item1,TFT8_Nilah_item2,TFT8_Nunu,TFT8_Nunu_item0,TFT8_Nunu_item1,TFT8_Nunu_item2,TFT8_Poppy,TFT8_Poppy_item0,TFT8_Poppy_item1,TFT8_Poppy_item2,TFT8_Rammus,TFT8_Rammus_item0,TFT8_Rammus_item1,TFT8_Rammus_item2,TFT8_Rell,TFT8_Rell_item0,TFT8_Rell_item1,TFT8_Rell_item2,TFT8_Renekton,TFT8_Renekton_item0,TFT8_Renekton_item1,TFT8_Renekton_item2,TFT8_Riven,TFT8_Riven_item0,TFT8_Riven_item1,TFT8_Riven_item2,TFT8_Samira,TFT8_Samira_item0,TFT8_Samira_item1,TFT8_Samira_item2,TFT8_Sejuani,TFT8_Sejuani_item0,TFT8_Sejuani_item1,TFT8_Sejuani_item2,TFT8_Senna,TFT8_Senna_item0,TFT8_Senna_item1,TFT8_Senna_item2,TFT8_Sett,TFT8_Sett_item0,TFT8_Sett_item1,TFT8_Sett_item2,TFT8_Sivir,TFT8_Sivir_item0,TFT8_Sivir_item1,TFT8_Sivir_item2,TFT8_Sona,TFT8_Sona_item0,TFT8_Sona_item1,TFT8_Sona_item2,TFT8_Soraka,TFT8_Soraka_item0,TFT8_Soraka_item1,TFT8_Soraka_item2,TFT8_Sylas,TFT8_Sylas_item0,TFT8_Sylas_item1,TFT8_Sylas_item2,TFT8_Syndra,TFT8_Syndra_item0,TFT8_Syndra_item1,TFT8_Syndra_item2,TFT8_Taliyah,TFT8_Taliyah_item0,TFT8_Taliyah_item1,TFT8_Taliyah_item2,TFT8_Talon,TFT8_Talon_item0,TFT8_Talon_item1,TFT8_Talon_item2,TFT8_Urgot,TFT8_Urgot_item0,TFT8_Urgot_item1,TFT8_Urgot_item2,TFT8_Vayne,TFT8_Vayne_item0,TFT8_Vayne_item1,TFT8_Vayne_item2,TFT8_Velkoz,TFT8_Velkoz_item0,TFT8_Velkoz_item1,TFT8_Velkoz_item2,TFT8_Vi,TFT8_Vi_item0,TFT8_Vi_item1,TFT8_Vi_item2,TFT8_Viego,TFT8_Viego_item0,TFT8_Viego_item1,TFT8_Viego_item2,TFT8_WuKong,TFT8_WuKong_item0,TFT8_WuKong_item1,TFT8_WuKong_item2,TFT8_Yasuo,TFT8_Yasuo_item0,TFT8_Yasuo_item1,TFT8_Yasuo_item2,TFT8_Yuumi,TFT8_Yuumi_item0,TFT8_Yuumi_item1,TFT8_Yuumi_item2,TFT8_Zac,TFT8_Zac_item0,TFT8_Zac_item1,TFT8_Zac_item2,TFT8_Zed,TFT8_Zed_item0,TFT8_Zed_item1,TFT8_Zed_item2,TFT8_Zoe,TFT8_Zoe_item0,TFT8_Zoe_item1,TFT8_Zoe_item2,_id
6,EUW1_6185999554,TFT6_Augment_SecondWind1,TFT6_Augment_SunfireBoard,TFT8_Augment_ViegoCarry,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,None,None,None,2.0,GiantsBelt,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,IonicSpark,DuelistEmblemItem,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,OxForceEmblemItem,JeweledGauntlet,GenAE,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,UnstableConcoction,MadredsBloodrazor,GuardianAngel,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,EUW1_6185999554-x1v8Rh0etYcqnYBunoYCqByS2VBe5UtIazKFBetrKuGy58dxo5ZtgNVkPkxMnN2xfmlddhXxlHaksg
1,EUW1_6185999554,TFT7_Augment_Preparation,TFT6_Augment_TradeSectorPlus,TFT8_Augment_SejuaniSupport,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,MadredsBloodrazor,RunaansHurricane,GuinsoosRageblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,12.0,Chalice,UnstableConcoction,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,WarmogsArmor,FrozenHeart,RedBuff,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,ThiefsGloves,EmptyBag,EmptyBag,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,EUW1_6185999554-uOIBqXPODZrin_VNqrBZUGwRM2hfWMQIIeLtr1wWnsO_kz3DxQFk8eaGHwh6K5P-xGZ5Hgn0esKW-Q
7,EUW1_6185999554,TFT6_Augment_SecondWind1,TFT8_Augment_BrawlerEmblem,TFT8_Augment_LeonaSupport,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,RapidFireCannon,UnstableConcoction,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,BrawlerEmblemItem,HextechGunblade,FrozenHeart,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,8.0,HextechGunblade,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6185999554-9iJ5f3SgNWXwVFwG_34HbE4KMutvxl0W7m6rv_mhgv2r8znbkIil4vB1SYR6ASp0Je2c3o55--yWMQ
3,EUW1_6185999554,TFT6_Augment_TinyTitans,TFT8_Augment_ADMINEmblem,TFT8_Augment_SejuaniSupport,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,GuinsoosRageblade,Bloodthirster,Quicksilver,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,8.0,Morellonomicon,WarmogsArmor,Redemption,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6185999554-bW-nU3-tSrq63Ol3K6AEh6NPlMjZ7LvuwlOxwOY3aYR5CekQ3U0gbplSyP_raQ9mlbYr--WJ1RKP1g
5,EUW1_6185999554,TFT8_Augment_StarGuardianTrait,TFT6_Augment_ComponentGrabBag,TFT8_Augment_TaliyahSupport,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,WarmogsArmor,IonicSpark,RedBuff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,Chalice,None,None,8.0,JeweledGauntlet,MadredsBloodrazor,None,0.0,None,None,None,6.0,StatikkShiv,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Shroud,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,8.0,ThiefsGloves,RunaansHurricane,Shroud,0.0,None,None,None,0.0,None,None,None,EUW1_6185999554-dSUlbXuUCzGTNYoAyE8WfUIEAAON2kKR2O0Zfn_mjfdTQhRB5grBSRwsSPSgs2TnNaSWbgLKE3J-yQ
4,EUW1_6185999554,TFT6_Augment_SecondWind1,TFT6_Augment_CelestialBlessing2,TFT8_Augment_RenegadePartners,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,None,None,None,2.0,Redemption,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,6.0,FrozenHeart,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,JeweledGauntlet,MadredsBloodrazor,RabadonsDeathcap,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,MadredsBloodrazor,UnstableConcoction,Deathblade,0.0,None,None,None,EUW1_6185999554-diA_wpeAsd7-lhniRDZ-m8sUTPG7DF5FEmnJ6tGbLCqso__Zfp6Lm9ymZvj11lioBYgaL3xng4IsVA
2,EUW1_6185999554,TFT6_Augment_SecondWind1,TFT8_Augment_ChannelerEmblem,TFT8_Augment_SorakaSupport,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,IonicSpark,BrambleVest,TitanicHydra,2.0,GenAE,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ThiefsGloves,Redemption,LastWhisper,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,MadredsBloodrazor,ArchangelsStaff,SpearOfShojin,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,Morellonomicon,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ChannelerEmblemItem,StatikkShiv,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,EUW1_6185999554-ygIw4ty0_ZjsfpGwKsLu_6-N-d8vPP3conG3s0YZ08KXKNtqiFm2AHyxPmlHuzR_-wN2KPPADdV4Mw
4,EUW1_6184091416,TFT6_Augment_MakeshiftArmor1,TFT8_Augment_RivenReverberation,TFT6_Augment_CelestialBlessing3,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,RedBuff,BrambleVest,ChainVest,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,ZekesHerald,ZekesHerald,GuinsoosRageblade,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,RunaansHurricane,MadredsBloodrazor,GuardianAngel,4.0,None,None,None,EUW1_6184091416-0okboOY9Pz9OzOmKZIXCp15uz2kHhqCeAqts2ANrrmLOc4bcZqywppvQgFmfPOvon9okThAB3xp8gQ
3,EUW1_6184091416,TFT6_Augment_SecondWind1,TFT8_Augment_ZoeDoubleTrouble,TFT8_Augment_PranksterEmblem2,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,None,None,None,2.0,WarmogsArmor,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ThiefsGloves,Redemption,LastWhisper,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,GuardianAngel,None,None,0.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,12.0,GenAE,PranksterEmblemItem,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ArchangelsStaff,JeweledGauntlet,SeraphsEmbrace,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,SeraphsEmbrace,JeweledGauntlet,MadredsBloodrazor,EUW1_6184091416-uOIBqXPODZrin_VNqrBZUGwRM2hfWMQIIeLtr1wWnsO_kz3DxQFk8eaGHwh6K5P-xGZ5Hgn0esKW-Q
1,EUW1_6184091416,TFT6_Augment_MeleeStarBlade1,TFT8_Augment_JaxASCarry,TFT6_Augment_GrandGambler,0.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,GuinsoosRageblade,Bloodthirster,TitansResolve,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,ThiefsGloves,WarmogsArmor,BrambleVest,0.0,None,None,None,8.0,Redemption,IonicSpark,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Redemption,RedBuff,WarmogsArmor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6184091416-JIfO_OnjqxDTBBbC0JSLkPMBB6Es2vhYXQ3Wks81hkibkGWtj-2ieK7HoEhKdlH63TrdNaRlqfXcDQ
2,EUW1_6184091416,TFT6_Augment_CyberneticShell1,TFT8_Augment_VayneSupport,TFT7_Augment_UrfsGrabBag2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,Deathblade,GuardianAngel,LastWhisper,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,Redemption,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,ThiefsGloves,WarmogsArmor,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,RedBuff,MascotEmblemItem,DragonsClaw,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,Zephyr,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,HextechGunblade,JeweledGauntlet,Redemption,0.0,None,None,None,0.0,None,None,None,4.0,NeedlesslyLargeRod,None,None,0.0,None,None,None,EUW1_6184091416-jA0L_qV00174w8UAxOswKRvXpdEVnt0NYqyUmW7QIvG_-JFza-rviPtJD-guwEm2vag0G7qDc21v8Q
