match_id,placement,augment0,augment1,augment2,Set7_Assassin,Set7_Bruiser,Set7_Dragon,Set7_Guild,Set7_Legend,Set7_Mage,Set7_Ragewing,Set7_Shapeshifter,Set7_Tempest,Set7_Warrior,Set7_Whispers,TFT7_Qiyana,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,Set7_Evoker,Set7_Jade,Set7_Mystic,Set7_Revel,Set7_Starcaller,Set7_Swiftshot,Set7_Trainer,TFT7_Gnar,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_Sona,TFT7_Sona_item0,TFT7_Soraka,TFT7_Soraka_item0,Set7_Bard,Set7_Cavalier,Set7_Dragonmancer,Set7_Guardian,Set7_Mirage,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Yone,TFT7_Yone_item0,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,Set7_Astral,TFT7_Vladimir,TFT7_Nami,TFT7_Nami_item0,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,Set7_Cannoneer,TFT7_Jinx,TFT7_Tristana,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_Sejuani,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Yasuo_item1,Set7_Shimmerscale,Set7_SpellThief,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Lulu_item1,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Neeko_item1,TFT7_DragonGreen_item2,TFT7_Yasuo_item2,TFT7_Soraka_item1,Set7_Scalescorn,TFT7_Lillia,TFT7_Twitch,TFT7_Neeko_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_Jinx_item0,TFT7_Lulu_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Qiyana_item0,TFT7_Hecarim_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Gnar_item0,TFT7_Swain,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_Qiyana_item1,TFT7_Twitch_item0,TFT7_Heimerdinger_item1,TFT7_Tristana_item2,TFT7_Qiyana_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Taric,TFT7_Braum,TFT7_Braum_item0,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Ashe,TFT7_Anivia_item2,TFT7_Taric_item0,TFT7_Sejuani_item0,TFT7_Ezreal,TFT7_Vladimir_item0,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Soraka_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Ashe_item0,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Ashe_item1,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Leona_item2,TFT7_Taric_item1,TFT7_Vladimir_item1,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Ashe_item2,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Braum_item1,TFT7_Taric_item2,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_LeeSin_item2,TFT7_Sejuani_item1,TFT7_Braum_item2,TFT7_Sejuani_item2,TFT7_Vladimir_item2,TFT7_TahmKench_item2,TFT7_Aatrox_item1,TFT7_Heimerdinger_item2,TFT7_Aatrox_item2
KR_5993352964,8,TFT6_Augment_PortableForge,TFT6_Augment_CelestialBlessing1,TFT6_Augment_ItemGrabBag1,,,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,TFT_Item_Morellonomicon,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,TFT_Item_Zephyr,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT7_Item_ShimmerscaleDeterminedInvestor,TFT_Item_RabadonsDeathcap,,3.0,TFT7_Item_TrainerSnax,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TFT_Item_GargoyleStoneplate,TFT4_Item_OrnnRocketPropelledFist,,TFT_Item_PowerGauntlet,TFT_Item_Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,1,TFT7_Augment_MikaelsGift,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_GadgetExpert,,1.0,1.0,1.0,0.0,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,TFT_Item_Redemption,TFT_Item_Bloodthirster,TFT_Item_BrambleVest,2.0,TFT_Item_TitanicHydra,,,,,,,,,,,,2.0,,,,,,,2.0,TFT_Item_GuardianAngel,TFT_Item_RunaansHurricane,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.0,TFT_Item_ThiefsGloves,TFT_Item_DragonsClaw,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_LocketOfTheIronSolari,,,,,,,,,,,,3.0,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade,,,,,,,,,,,,,2.0,,,,,,,,,,,,,TFT_Item_ZekesHerald,,,,,,,,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,5,TFT7_Augment_AssassinEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_BlueBattery2,2.0,2.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,,,,2.0,TFT_Item_Bloodthirster,TFT_Item_InfinityEdge,,,,,,1.0,TFT_Item_Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TFT7_Item_AssassinEmblemItem,TFT_Item_InfinityEdge,TFT_Item_TitansResolve,3.0,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,8,TFT6_Augment_SecondWind2,TFT7_Augment_MirageTrait,TFT7_Augment_MirageEmblem,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,3.0,2.0,TFT_Item_WarmogsArmor,,3.0,TFT_Item_Quicksilver,2.0,,,,,,,,,,,1.0,TFT_Item_ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,TFT7_Item_MirageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,2,TFT6_Augment_RichGetRicher,TFT6_Augment_Electrocharge1,TFT6_Augment_CelestialBlessing2,1.0,1.0,,3.0,0.0,1.0,,,0.0,0.0,1.0,,,,,,,,,,2.0,TFT_Item_RedBuff,,,2.0,,,,,,,,2.0,,,,2.0,TFT_Item_WarmogsArmor,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,TFT_Item_Bloodthirster,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_TitansResolve,0.0,1.0,,,,2.0,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,1.0,TFT_Item_ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TFT_Item_SpearOfShojin,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,4,TFT7_Augment_ShimmerscaleTrait,TFT7_Augment_LategameSpecialist,TFT6_Augment_SalvageBin,0.0,,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,1.0,,,,,2.0,TFT_Item_ZekesHerald,1.0,TFT7_Item_ShimmerscaleDravensAxe,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,,,,,,2.0,TFT_Item_GuinsoosRageblade,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,TFT7_Item_ShimmerscaleEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,2.0,TFT_Item_Shroud,,,,,,,,,,TFT7_Item_ShimmerscaleHeartOfGold,,,,,,,TFT_Item_WarmogsArmor,,,,,,,2.0,TFT_Item_Redemption,TFT7_Item_ShimmerscaleMogulsMail,TFT_Item_GargoyleStoneplate,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT7_Item_ShimmerscaleGamblersBlade,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,
KR_5992854011,7,TFT7_Augment_CannoneerRicochet,TFT7_Augment_CannoneerTrait,TFT6_Augment_Diversify2,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,2.0,TFT_Item_SpearOfShojin,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,TFT7_Item_ShimmerscaleDravensAxe,,,,,,,,,,,,,,,3.0,1.0,2.0,2.0,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_PowerGauntlet,,3.0,TFT7_Item_TrainerSnax,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TFT_Item_BrambleVest,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,3,TFT7_Augment_Bloodlust1,TFT6_Augment_SecondWind1,TFT6_Augment_Ascension,1.0,1.0,1.0,3.0,0.0,,1.0,,0.0,0.0,,,2.0,,,,,,,,,,,,2.0,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,,,,,2.0,TFT_Item_Morellonomicon,TFT_Item_GiantsBelt,,,,,,,1.0,1.0,,,1.0,,,,,,,2.0,TFT_Item_GuinsoosRageblade,TFT_Item_ZekesHerald,TFT_Item_RunaansHurricane,2.0,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992854011,6,TFT6_Augment_SunfireBoard,TFT6_Augment_PandorasItems,TFT6_Augment_FuturePeepers,1.0,1.0,,2.0,0.0,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,TFT_Item_FrozenHeart,TFT_Item_InfinityEdge,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,2.0,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,1.0,,,,,,,1.0,TFT_Item_SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Shroud,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,TFT_Item_Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,2,TFT7_Augment_BandOfThieves1,TFT6_Augment_ForceOfNature,TFT7_Augment_MysticTrait,,,1.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,1.0,,0.0,2.0,2.0,,2.0,TFT_Item_RedBuff,,,,,2.0,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,2.0,TFT_Item_GuinsoosRageblade,2.0,TFT_Item_TearOfTheGoddess,1.0,,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,TFT_Item_Shroud,1.0,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_TitansResolve,,,,,,TFT_Item_BrambleVest,,,,,,,,,,,,,,,,,,,TFT_Item_ThiefsGloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,1,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_VerdantVeil,TFT6_Augment_Weakspot,,,1.0,1.0,0.0,,1.0,3.0,,,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,,2.0,TFT_Item_Shroud,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,TFT_Item_RunaansHurricane,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,3.0,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_Zephyr,2.0,2.0,TFT_Item_Redemption,TFT_Item_IonicSpark,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,3,TFT6_Augment_SecondWind1,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_CelestialBlessing1,0.0,1.0,,5.0,0.0,,1.0,,0.0,0.0,,,1.0,,,,,,,,,,,,2.0,TFT_Item_RapidFireCannon,TFT_Item_Bloodthirster,,,,,,2.0,TFT7_Item_CavalierEmblemItem,TFT7_Item_GuildEmblemItem,,,,,,,,0.0,,,1.0,,,,,,,2.0,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,,,,,,,,1.0,2.0,,,,,,,,,,,,,2.0,TFT_Item_IonicSpark,TFT_Item_Morellonomicon,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,4,TFT6_Augment_LudensEcho1,TFT7_Augment_RevelEmblem2,TFT6_Augment_CyberneticUplink1,,1.0,1.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,,,,,1.0,,0.0,4.0,,,0.0,,2.0,TFT7_Item_MirageEmblemItem,,,,,,,,,,2.0,TFT_Item_SpearOfShojin,,,,,,,2.0,,,,,,,,,,,,,2.0,TFT7_Item_RevelEmblemItem,TFT_Item_Quicksilver,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,TFT_Item_SpearOfShojin,TFT_Item_SpearOfShojin,,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,7,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_ThriftShop,TFT7_Augment_CannoneerTrait,,1.0,,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,2.0,TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest,,,,,,1.0,,1.0,2.0,,,1.0,,2.0,TFT_Item_Shroud,,,,,,,,,,2.0,TFT_Item_Morellonomicon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,TFT_Item_TearOfTheGoddess,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_RapidFireCannon,,,1.0,TFT7_Item_TrainerSnax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,5,TFT7_Augment_DragonmancerTrait,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_FirstAidKit,,,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,0.0,,,,,1.0,TFT_Item_ThiefsGloves,,,,,,,,,,,,1.0,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,TFT_Item_Quicksilver,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Bloodthirster,2.0,1.0,,,,2.0,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT7_Item_ShimmerscaleDiamondHands,,,,,,,,TFT_Item_JeweledGauntlet,,TFT_Item_GuardianAngel,,,,,TFT_Item_RabadonsDeathcap,,,,,,,1.0,TFT_Item_ZekesHerald,TFT_Item_FrozenHeart,TFT_Item_Redemption,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_GuinsoosRageblade,TFT7_Item_ShimmerscaleGoldmancersStaff,TFT_Item_RabadonsDeathcap,,,,,,,,,,,,,,,,,,,
KR_5992026693,8,TFT6_Augment_SecondWind1,TFT6_Augment_MaxLevel10,TFT6_Augment_PandorasItems,,,1.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,1.0,,0.0,,1.0,,2.0,TFT_Item_RedBuff,,,,,1.0,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TFT_Item_MadredsBloodrazor,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,TFT_Item_TitansResolve,,,,,,TFT_Item_BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5992026693,6,TFT6_Augment_SecondWind1,TFT6_Augment_HighEndShopping,TFT6_Augment_MakeshiftArmor1,1.0,1.0,,3.0,0.0,,1.0,,1.0,0.0,,2.0,2.0,TFT_Item_Zephyr,TFT_Item_Shroud,,,,,,,,,,2.0,,,,,,,,2.0,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,,,,,,,,0.0,,,1.0,,,,,,,2.0,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_MadredsBloodrazor,,,,,,,,1.0,0.0,,,,,,,,,,,,,2.0,TFT_Item_SeraphsEmbrace,TFT_Item_Zephyr,,,,,,,2.0,TFT_Item_TearOfTheGoddess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5995950222,3,TFT6_Augment_SalvageBin,TFT6_Augment_TinyTitans,TFT6_Augment_PortableForge,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,,1.0,,2.0,TFT_Item_ZekesHerald,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,2.0,TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,,,4.0,TFT7_Item_TrainerSnax,,,,,1.0,,,,TFT_Item_ZekesHerald,,,,,,,,,,,,,,,,,,,,3.0,TFT7_Item_ShimmerscaleGoldmancersStaff,TFT_Item_MadredsBloodrazor,,,TFT_Item_ZekesHerald,2.0,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,TFT_Item_GuinsoosRageblade,TFT4_Item_OrnnInfinityForce,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_5995950222,5,TFT7_Augment_PandorasBench,TFT6_Augment_FirstAidKit,TFT6_Augment_TomeOfTraits1,,,1.0,,0.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,0.0,,2.0,,,2.0,TFT_Item_Redemption,,,,,2.0,TFT_Item_Deathblade,TFT_Item_TitansResolve,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,1.0,TFT7_Item_JadeEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,2.0,TFT_Item_JeweledGauntlet,,TFT_Item_DragonsClaw,TFT_Item_HextechGunblade,TFT_Item_SeraphsEmbrace,,,,,TFT_Item_PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
