placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
3,NA1_4381956026,TFT6_Augment_Electrocharge1,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_SecondWind2,0.0,,,1.0,,2.0,,,,0.0,1.0,,,1.0,,,0.0,,2.0,,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,WarmogsArmor,RedBuff,,,,,1.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ArchangelsStaff,MadredsBloodrazor,IonicSpark,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,Quicksilver,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
4,NA1_4381956026,TFT6_Augment_SecondWind1,TFT6_Augment_Diversify1,TFT6_Augment_SalvageBin,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,RedBuff,RunaansHurricane,,,,,,,,,,,None,None,,,,,2.0,LastWhisper,InfinityEdge,,,,,,,,,,,,,,2.0,GuinsoosRageblade,Quicksilver,Deathblade,,,,,,,,,,,,
7,NA1_4381956026,TFT7_Augment_AFK,TFT6_Augment_Distancing,TFT7_Augment_PandorasBench,,0.0,,1.0,,,1.0,,0.0,,,,0.0,1.0,,1.0,,,,,0.0,1.0,,,2.0,1.0,,0.0,,,,,,,,,1.0,SpearOfShojin,ArchangelsStaff,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,GiantsBelt,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,DragonsClaw,TitanicHydra,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
5,NA1_4381956026,TFT6_Augment_Electrocharge1,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_MakeshiftArmor2,,0.0,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,0.0,1.0,,,1.0,0.0,,0.0,,,,,,,,,1.0,ArchangelsStaff,StatikkShiv,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,RedBuff,WarmogsArmor,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,2.0,TitanicHydra,,,,,,,,,,,,,,,,,,,1.0,,,
6,NA1_4381956026,TFT7_Augment_AFK,TFT6_Augment_Weakspot,TFT6_Augment_CelestialBlessing2,2.0,,,1.0,,,1.0,,,0.0,1.0,,0.0,0.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,AssassinEmblemItem,RapidFireCannon,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,RabadonsDeathcap,TitansResolve,,2.0,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,FrozenHeart,,,,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NA1_4381956026,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_CyberneticUplink1,TFT7_Augment_ShimmerscaleTrait,0.0,,,,,,1.0,1.0,,0.0,,0.0,0.0,0.0,,,1.0,,,1.0,4.0,1.0,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,ShimmerscaleHeartOfGold,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,FrozenHeart,IonicSpark,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleEmblemItem,ShimmerscaleDravensAxe,ShimmerscaleGamblersBlade,,,,,,,,,,,,,,,,,,,,,3.0,GuinsoosRageblade,JeweledGauntlet,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,2.0,Morellonomicon,,,,,,,,,,,,,,,2.0,GuardianAngel,ShimmerscaleDiamondHands,ShimmerscaleCrownOfChampions
1,NA1_4382083336,TFT6_Augment_RichGetRicher,TFT7_Augment_MysticTrait,TFT6_Augment_CyberneticUplink2,,0.0,1.0,1.0,,,1.0,,0.0,,1.0,0.0,,1.0,,2.0,,,,,0.0,1.0,1.0,,1.0,1.0,,0.0,,,,,,,,,1.0,JeweledGauntlet,SpearOfShojin,InfinityEdge,,,,,,,,,1.0,ForceOfNature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SparringGloves,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,RedBuff,TitanicHydra,IonicSpark,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,SparringGloves,
7,NA1_4382083336,TFT6_Augment_HyperRoll,TFT6_Augment_ItemGrabBag1,TFT6_Augment_SecondWind2,1.0,,,0.0,,0.0,1.0,,,0.0,2.0,,0.0,,,,1.0,,,,2.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BrambleVest,DragonsClaw,ShimmerscaleDiamondHands,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,None,None,,,,,2.0,ShimmerscaleEmblemItem,Chalice,PowerGauntlet,,,,,,,,,,,,,3.0,MadredsBloodrazor,GuinsoosRageblade,ShimmerscaleGamblersBlade,,,,,,,,,,,,
8,NA1_4382083336,TFT6_Augment_CalculatedLoss,TFT6_Augment_Meditation1,TFT6_Augment_ThrillOfTheHunt2,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,0.0,,,0.0,1.0,,1.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,BrambleVest,RedBuff,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,2.0,Chalice,BFSword,,3.0,GuinsoosRageblade,MadredsBloodrazor,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,1.0,,,
5,NA1_4382083336,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_Distancing,TFT6_Augment_SecondWind2,,,1.0,1.0,,,1.0,0.0,0.0,,2.0,,0.0,1.0,0.0,1.0,,,,,,,,,2.0,1.0,0.0,0.0,,,,,,,,,1.0,MadredsBloodrazor,ArchangelsStaff,UnstableConcoction,,,,,,,,,1.0,StatikkShiv,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Quicksilver,,,,,,,,,,,1.0,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,NegatronCloak,Redemption,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
6,NA1_4382083336,TFT7_Augment_CavalierDevastatingCharge,TFT6_Augment_Diversify1,TFT7_Augment_CavalierEmblem,1.0,,,1.0,,3.0,,,,,2.0,,,0.0,0.0,,0.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,GuinsoosRageblade,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,JeweledGauntlet,TitanicHydra,Bloodthirster,,,,,,,,,,,,,,,,,2.0,ScalescornEmblemItem,WarmogsArmor,,2.0,Bloodthirster,RunaansHurricane,CavalierEmblemItem,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NA1_4382083336,TFT7_Augment_GadgetExpert,TFT6_Augment_Distancing,TFT7_Augment_UrfsGrabBag1,2.0,,,1.0,,0.0,,,,0.0,1.0,,0.0,0.0,,,,,2.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,,,,,,,3.0,StatikkShiv,ArchangelsStaff,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,,,,,2.0,RunaansHurricane,AssassinEmblemItem,Quicksilver,1.0,TearOfTheGoddess,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4382083336,TFT6_Augment_Distancing2,TFT6_Augment_Meditation1,TFT6_Augment_Meditation2,2.0,,,1.0,,,1.0,,,,1.0,,0.0,0.0,,,,,,,0.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,AssassinEmblemItem,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,IonicSpark,Chalice,SparringGloves,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,Zephyr,RedBuff,InfinityEdge,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2,NA1_4382083336,TFT7_Augment_BruiserPersonalTraining,TFT6_Augment_Diversify1,TFT6_Augment_SecondWind2,,0.0,,1.0,,,,,1.0,,1.0,,,2.0,,1.0,,0.0,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Chalice,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,MadredsBloodrazor,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,RedBuff,TitanicHydra,GargoyleStoneplate,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,InfinityEdge,,
6,NA1_4382028695,TFT6_Augment_PandorasItems,TFT6_Augment_TargetDummies,TFT6_Augment_Diversify2,,,,1.0,,0.0,1.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,,0.0,1.0,,,1.0,1.0,,0.0,,,,,,,,,1.0,HextechGunblade,StatikkShiv,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,RedBuff,GargoyleStoneplate,1.0,ThiefsGloves,Morellonomicon,IonicSpark,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ArchangelsStaff,,
1,NA1_4382028695,TFT6_Augment_Weakspot,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_GadgetExpert,3.0,,,1.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,2.0,0.0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,2.0,IonicSpark,MadredsBloodrazor,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,AssassinEmblemItem,,,,,,,,,,,2.0,RunaansHurricane,Quicksilver,AssassinEmblemItem,2.0,TitanicHydra,,,2.0,RapidFireCannon,,,2.0,IonicSpark,TearOfTheGoddess,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NA1_4382028695,TFT7_Augment_CavalierTrait,TFT7_Augment_Preparation2,TFT6_Augment_JeweledLotus,0.0,,,1.0,,1.0,1.0,,,,2.0,,0.0,,,,1.0,,,,,,,1.0,2.0,,0.0,,,,,,,,,,1.0,SpearOfShojin,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Chalice,RedBuff,FrozenHeart,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,Deathblade,,,,,,,,,,,,,
4,NA1_4382028695,TFT6_Augment_Distancing,TFT6_Augment_LudensEcho2,TFT6_Augment_PortableForge,,0.0,,1.0,,,1.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,,,,,,,,,2.0,1.0,0.0,0.0,,,,,,,,,1.0,OrnnTheCollector,HextechGunblade,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,SpearOfShojin,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,RedBuff,TitanicHydra,,,,,,,,,,,,,,,,,1.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,InfinityEdge,Redemption,,,,,,,,
2,NA1_4382028695,TFT6_Augment_Distancing,TFT6_Augment_TriForce2,TFT6_Augment_SecondWind2,,1.0,,1.0,,,,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,DragonsClaw,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,3.0,RunaansHurricane,MadredsBloodrazor,UnstableConcoction,,,,,,,,,,,,,2.0,RapidFireCannon,,,,,,,2.0,ZekesHerald,ArchangelsStaff,Chalice
3,NA1_4382028695,TFT7_Augment_RevelTrait,TFT6_Augment_SalvageBin,TFT6_Augment_PortableForge,,,,1.0,1.0,,1.0,0.0,1.0,,,,,1.0,,0.0,,2.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OrnnInfinityForce,GuinsoosRageblade,InfinityEdge,,,,,,,,,,,,,,,,,2.0,Bloodthirster,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MageEmblemItem,ZekesHerald,Chalice,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,2.0,SparringGloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonmancerEmblemItem,StatikkShiv,
5,NA1_4382028695,TFT6_Augment_TinyTitans,TFT6_Augment_TradeSectorPlus,TFT7_Augment_UrfsGrabBag1,2.0,,,1.0,,1.0,,,,0.0,1.0,,,0.0,,,0.0,,2.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CavalierEmblemItem,,,,,,,3.0,FrozenHeart,RedBuff,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,RunaansHurricane,InfinityEdge,AssassinEmblemItem,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,InfinityEdge,RedBuff,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NA1_4382028695,TFT6_Augment_CyberneticShell1,TFT7_Augment_BestFriends2,TFT6_Augment_PortableForge,,0.0,,1.0,,,1.0,,1.0,,,,0.0,1.0,,1.0,,0.0,,,,,,,2.0,0.0,,0.0,,,,,,,,,1.0,ArchangelsStaff,SpearOfShojin,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianAngel,,,1.0,SparringGloves,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TearOfTheGoddess,,,,,,,,,,,1.0,OrnnEternalWinter,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NA1_4382015590,TFT7_Augment_TempestEyeOfTheStorm,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SunfireBoard,1.0,,,,,,1.0,0.0,0.0,,1.0,2.0,0.0,,,0.0,,,,1.0,,,,,1.0,,,,,,,,2.0,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuinsoosRageblade,Bloodthirster,TitansResolve,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,RecurveBow,UnstableConcoction,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
